Source List,Entity Number,SDN Type,Programs,Name,Title,Address,City,State/Province,Postal Code,Country,Federal Register Notice,Effective Date,Date Lifted/Waived/Expired,Standard Order,License Requirement,License Policy,Call Sign,Vessel Type,Gross Tonnage,Gross Register Tonnage,Vessel Flag,Vessel Owner,Remarks/Notes,Address Number,Address Remarks,Alternate Number,Alternate Type,Alternate Name,Alternate Remarks,Web Link,,,,
EL,,,,Longkui Qu,,"China Jincheon Tung Cheng Jin Road, Linhai City, Zhejian Province, #431",Zhejiang,,317005,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Multi-Mart Electronics Technology Co, Ltd.",,"5/F Blk 37A, 3 Qiaogao Road, Nanhai, Guangdong",Foshan,,,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate address under Hong Kong).,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Taizhou CBM-Future New Material Science and Technology Co., Ltd.",,"China Jincheon Tung Cheng Jin Road, Linhai City, Zhejiang Province #431",Zhejiang,,317005,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,CBM Future,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Tenco Technology Company Ltd., ",,"Rm. 2709, Block A, Jiahe Huaqiang Building, Shennan Middle Rd., F Shenzhen, Guangdong",Shenzhen,,518007,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under Hong Kong),,,,,"Tenco International Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Tenco Technology Company Ltd., ",,"Room 2709, Block A, Jiahe Building, Shennan Mid Road, Futian District",Shenzhen,,518000,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under Hong Kong),,,,,"Tenco International Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Tenco Technology Company Ltd., ",,"Rm. 2709, Block A, Jiahe Huaqiang Building, Shennan Middle Rd., F Shenzhen, Guangdong",Shenzhen,,518007,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under Hong Kong),,,,,"Shenzhen Tenco Technology Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Tenco Technology Company Ltd., ",,"Room 2709, Block A, Jiahe Building, Shennan Mid Road, Futian District",Shenzhen,,518000,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under Hong Kong),,,,,"Shenzhen Tenco Technology Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Tenco Technology Company Ltd., ",,"Rm. 2709, Block A, Jiahe Huaqiang Building, Shennan Middle Rd., F Shenzhen, Guangdong",Shenzhen,,518007,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under Hong Kong),,,,,"Shenzhen Shengfaweiye Electronic Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Tenco Technology Company Ltd., ",,"Room 2709, Block A, Jiahe Building, Shennan Mid Road, Futian District",Shenzhen,,518000,China,84  FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under Hong Kong),,,,,"Shenzhen Shengfaweiye Electronic Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Yutron Technology Co. Ltd.,,"Room 201-203, Building 7B, International Business Center, 1001 Honghua Road, Futian Free Trade Zone",Shenzhen,,,China,84 FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under Hong Kong).,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Avin Electronics Technology Co., Ltd. (AETC)",,"10F, Kras Asia Industrial Bldg., No. 79 Hung To Road Kwun",Kowloon,,999077,Hong Kong,84 FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under China).,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Multi-Mart Electronics Technology Co, Ltd.",,"29J King Palace Plaza, 55 King Yip Street, Kwun Tong",Kowloon,,,Hong Kong,84 FR 21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate address under China).,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tenco Technology Company Ltd.,,"Room 311 3F Genplas Industrial Building, 56 Hoi Yuen Road, Kwun",Kowloon,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under China).,,,,,"Tenco International Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tenco Technology Company Ltd.,,"Room 311 3F Genplas Industrial Building, 56 Hoi Yuen Road, Kwun",Kowloon,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under China).,,,,,"Shenzhen Tenco Technology Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tenco Technology Company Ltd.,,"Room 311 3F Genplas Industrial Building, 56 Hoi Yuen Road, Kwun",Kowloon,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under China).,,,,,"Shenzhen Shengfaweiye Electronic Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tenco Technology Company Ltd.,,"Room 15, 6F Corporation Square, 8 Lam Lok Street, Kowloon Bay",Kowloon,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under China).,,,,,"Tenco International Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tenco Technology Company Ltd.,,"Room 15, 6F Corporation Square, 8 Lam Lok Street, Kowloon Bay",Kowloon,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under China).,,,,,"Shenzhen Tenco Technology Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tenco Technology Company Ltd.,,"Room 15, 6F Corporation Square, 8 Lam Lok Street, Kowloon Bay",Kowloon,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate addresses under China).,,,,,"Shenzhen Shengfaweiye Electronic Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Yutron Technology Co. Ltd.,,"Suite B, 11/F, Foo Cheong Building, 82-86 Wing Lok Street",Sheung Wan,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate address under China).,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Yutron Technology Co. Ltd.,,"24-28 5F, Topsail Plaza, 11 On Sum Street, Shaitin",Shatin,,,Hong Kong,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,(see alternate address under China).,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,IMPEX Trade & Services,,"455/A Adamjee Road, Saddar",Rawalpindi,,,Pakistan,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Basha Asmath Shaikh,,"Office M-2, Al Andalus Bldg, Next to Shoemart Bldg, Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Basha Asmath Shaikh,,PO Box 29687,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Basha Asmath Shaikh,,PO Box 191252,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,"Office M-2, Al Andalus Bldg, Next to Shoemart Bldg, Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Emirates Hermes General Trading LLC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,P.O. Box 29687,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Emirates Hermes General Trading LLC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,P.O. Box 191252,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019, ,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Emirates Hermes General Trading LLC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,73 Al Mina Rd.,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Emirates Hermes General Trading LLC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,Emirates Islamic Bank Building Al Diyafa,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Emirates Hermes General Trading LLC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,"P.O. Box: 29687, Office No: M-02, Al Andalus Building, Shoe-Mart Building, Next To Abu Hail Shopping Centre, Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Emirates Hermes General Trading LLC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,"2nd of December Street 3, Office 314, Yousuf Al Otaiba Building near Al Maya Supermarket, Trade Cente",Dubai,,191252,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Emirates Hermes General Trading LLC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,"Office M-2, Al Andalus Bldg, Next to Shoemart Bldg, Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Emirates Hermes General Trading Co., Inc. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,P.O. Box 29687,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Emirates Hermes General Trading Co., Inc. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,P.O. Box 191252,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Emirates Hermes General Trading Co., Inc. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,73 Al Mina Rd.,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Emirates Hermes General Trading Co., Inc. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,Emirates Islamic Bank Building Al Diyafa,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Emirates Hermes General Trading Co., Inc. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,"P.O. Box: 29687, Office No: M-02, Al Andalus Building, Shoe-Mart Building, Next To Abu Hail Shopping Centre, Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Emirates Hermes General Trading Co., Inc. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Emirates Hermes General Trading,,"2nd of December Street 3, Office 314, Yousuf Al Otaiba Building near Al Maya Supermarket, Trade Cente",Dubai,,191252,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Emirates Hermes General Trading Co., Inc. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,German Sky International Trading Company LLC,,"Office No. 901, Riqqa Al Buteen Plaza, Al Maktoum Street",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Civil Trading FZE,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,German Sky International Trading Company LLC,,"Al Maktoum Road, 9th Floor, Riqqa Al Buteen Plaza Bldg,",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Civil Trading FZE,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,German Sky International Trading Company LLC,,P.O. Box 16111,Ras Al Khaimah,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Civil Trading FZE,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Manohar Nair,,"Office M-2, Al Andalus Bldg, Next to Shoemart Bldg, Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Manoharan Nair,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Manohar Nair,,P.O. Box 29687,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Manoharan Nair,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Manohar Nair,,P.O. Box 191252,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Manoharan Nair,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Presto Freight International, LLC",,"Office M-2, Al Andalus Bldg, Next to Shoemart Bldg, Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Presto Freight International LLC (PFI),,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Presto Freight International, LLC",,P.O. Box 29687,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Presto Freight International LLC (PFI),,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Presto Freight International, LLC",,P.O. Box 191252,Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Presto Freight International LLC (PFI),,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Presto Freight International, LLC",,"P.O. Box No. 115360, Mezzanine Floor, Office No. M-02, Al Andalus Building, Above Shoe -Mart shop (Next to Abu Hail Center), Abu Hail",Dubai,,,United Arab Emirates,84 FR  21233,5/14/2019,,,For all items subject to the EAR.  (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Presto Freight International LLC (PFI),,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Huawei Technologies Research & Development Belgium NV,,"Technologiepark 19, 9052 Zwijnaarde",,,,Belgium,"84 FR 22961, 84 FR 43495, 85 FR 29852, 85 FR 36720, 85 FR 51603 ","5/21/2019, 8/21/2019, 5/19/2020, 6/18/2020, 8/20/20",,,"For all items subject to the EAR, see §§ 736.2(b)(3)(vi), and 744.11 of the EAR, EXCEPT for technology subject to the EAR that is designated as EAR99, or controlled on the Commerce Control List for anti-terrorism reasons only, when released to members of a “standards organization” (see §772.1) for the purpose of contributing to the revision or development of a “standard” (see §772.1).",Presumption of denial,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Huawei Technologies (Bolivia) S.R.L.,,,La Paz,,,Bolivia,"84 FR 22961, 85 FR 29852, 85 FR 36720, 85 FR 51603 ","5/21/2019, 5/19/2020, 6/18/2020, 8/20/20",,,"For all items subject to the EAR, see §§ 736.2(b)(3)(vi), and 744.11 of the EAR, EXCEPT for technology subject to the EAR that is designated as EAR99, or controlled on the Commerce Control List for anti-terrorism reasons only, when released to members of a “standards organization” (see §772.1) for the purpose of contributing to the revision or development of a “standard” (see §772.1).",Presumption of denial,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
